DOI,Link
2302.07059,https://github.com/BDI-UFRGS/GeoCoreOntology
2305.10783,https://github.com/iglu-contest/nlp-baselines-2022
2308.04371,https://github.com/iiis-ai/cumulative-reasoning
2305.06951,https://github.com/AIG-ist-tugraz/FastDiagP
2303.00822,https://github.com/blcates/AttackerEntrapment
2310.01505,https://github.com/Z3Prover/z3
2304.14323,https://github.com/cl-tud/standpoint-el-souffle-reasoner
2308.05985,https://github.com/ZL-Helios/TrajPAC
2310.06326,https://github.com/LUMIA-Group/I2SRM
2304.03031,https://github.com/facebookresearch/DPR
2303.04534,https://github.com/alviano/valphi
2310.07156,https://github.com/majid75/CoCo
2306.05069,https://github.com/asptools/software
2301.05535,https://github.com/cleopatra-itn/BarrierDetection-Classification
2306.03236,github.com/facebookresearch/e3b
2309.10532,https://github.com/Yang-Yuan/CPCNet
2302.04238,https://github.com/WellyZhang/RAVEN
2306.14546,https://github.com/sbadredd/logltn-experiments
2308.0596,https://github.com/salesforce/BOLAA
2301.10571,https://gitlab.com/enricos83/PPMAJAL-Expressive-PDDL-Java-Library
../../cs.AI/2023/2301.13869v2/2301.13869v2.pdf,https://github.com/fastai/imagenette
../../cs.AI/2023/2302.11165v2/2302.11165v2.pdf,https://github.com/SonglinZhai/DNG
../../cs.AI/2023/2303.14332v1/2303.14332v1.pdf,https://github.com/YODA-Lab/Simple-Incentives-For-Ridesharing
../../cs.AI/2023/2307.13552v2/2307.13552v2.pdf,https://github.com/forestagostinelli/DeepCubeA
../../cs.AI/2023/2304.11411v2/2304.11411v2.pdf,https://github.com/Arthur-Heng/Spoiler-Detection
../../cs.AI/2023/2310.07589v1/2310.07589v1.pdf,https://github.com/for-ai/goodtriever
../../cs.AI/2023/2306.04274v1/2306.04274v1.pdf,https://github.com/filecoin-project/bacalhau
../../cs.AI/2023/2304.11513v1/2304.11513v1.pdf,https://github.com/yuehu9/DSAB-Detecting-Socially-Abnormal-Drving-Behaviors
../../cs.AI/2023/2304.14712v4/2304.14712v4.pdf,https://github.com/Wadaboa/3d-bpp
../../cs.AI/2023/2309.17288v2/2309.17288v2.pdf,https://github.com/Link-AGI/AutoAgents
../../cs.AI/2023/2303.15113v1/2303.15113v1.pdf,https://github.com/semanticsystems/swemls-toolkit
../../cs.AI/2023/2308.04265v1/2308.04265v1.pdf,https://github.com/notAI-tech/NudeNet
../../cs.AI/2023/2302.09891v2/2302.09891v2.pdf,https://github.com/dhiyu/UPLLRS
../../cs.AI/2023/2301.12289v1/2301.12289v1.pdf,https://gitlab.com/lina.siltala/two
../../cs.AI/2023/2307.07909v3/2307.07909v3.pdf,https://github.com/yunyikristy/DualMind
../../cs.AI/2023/2308.00560v2/2308.00560v2.pdf,https://github.com/xybFight/NAR4TSP
../../cs.AI/2023/2308.13433v1/2308.13433v1.pdf,https://github.com/hsu-aut/2UML
../../cs.AI/2023/2302.00389v1/2302.00389v1.pdf,https://github.com/marslanm/multimodality-representation-learning
../../cs.AI/2023/2310.02360v1/2310.02360v1.pdf,http://github.com/Farama-Foundation/Gymnasium-Robotics
../../cs.AI/2023/2303.01618v2/2303.01618v2.pdf,https://github.com/BerenMillidge/DeepActiveInference
../../cs.AI/2023/2303.14894v1/2303.14894v1.pdf,https://github.com/solimul/yal-lin
../../cs.AI/2023/2306.14421v1/2306.14421v1.pdf,https://github.com/usail-hkust/Meta-Pec
../../cs.AI/2023/2305.07903v1/2305.07903v1.pdf,https://github.com/ontologyportal/sumo
../../cs.AI/2023/2306.04335v1/2306.04335v1.pdf,https://github.com/protegeproject/swrlapi
../../cs.AI/2023/2302.03180v1/2302.03180v1.pdf,https://github.com/marcotcr/lime
../../cs.AI/2023/2304.13998v1/2304.13998v1.pdf,https://github.com/thomasnguyen92/MIMIC-IV-ICD-data-processing
../../cs.AI/2023/2308.14550v1/2308.14550v1.pdf,https://github.com/AizazSharif/ReMAV
../../cs.AI/2023/2307.14893v1/2307.14893v1.pdf,https://github.com/m4lvin/HasCacBDD
../../cs.AI/2023/2306.00036v1/2306.00036v1.pdf,https://github.com/openai/gym
../../cs.AI/2023/2303.12336v2/2303.12336v2.pdf,https://github.com/HKU-Smart-Mobility-Lab/Transpotation_Simulator
../../cs.AI/2023/2302.11880v2/2302.11880v2.pdf,https://github.com/AwesomeDeepAI/Graph-based-money-laundering-detection
../../cs.AI/2023/2307.12133v1/2307.12133v1.pdf,https://github.com/mds1/path-planning
../../cs.AI/2023/2304.01543v1/2304.01543v1.pdf,https://github.com/Trusted-AI/AIF360
../../cs.AI/2023/2305.13823v2/2305.13823v2.pdf,https://github.com/xplanlab/xroute_env
../../cs.AI/2023/2307.03937v1/2307.03937v1.pdf,github.com/mxz12119/MPDRL
../../cs.AI/2023/2308.03527v3/2308.03527v3.pdf,https://github.com/iu-ai-research/ChatGPTsEmpatheticDialogues
../../cs.AI/2023/2302.03189v3/2302.03189v3.pdf,github.com/ViscousLemming/Technical-Appendices
../../cs.AI/2023/2307.12626v2/2307.12626v2.pdf,https://github.com/weijingxuan/COCO-MMR
../../cs.AI/2023/2305.10378v1/2305.10378v1.pdf,https://github.com/uoe-agents/pressureplate
../../cs.AI/2023/2308.03107v1/2308.03107v1.pdf,https://github.com/hwchase17/langchain
../../cs.AI/2023/2301.05433v1/2301.05433v1.pdf,https://github.com/alonjacovi/XAI-Scholar
../../cs.AI/2023/2308.13755v1/2308.13755v1.pdf,https://github.com/cruiseresearchgroup/i-align
../../cs.AI/2023/2304.09970v1/2304.09970v1.pdf,https://github.com/jeroenmiddelhuis/LearningResourceAllocation
../../cs.AI/2023/2308.13548v2/2308.13548v2.pdf,https://github.com/guidance-ai/guidance
../../cs.AI/2023/2305.11014v1/2305.11014v1.pdf,https://github.com/tomsilver/llm-genplan
../../cs.AI/2023/2301.10289v2/2301.10289v2.pdf,https://github.com/deepmind/pushworld
../../cs.AI/2023/2302.09071v1/2302.09071v1.pdf,https://github.com/openai/CLIP
../../cs.AI/2023/2309.11284v1/2309.11284v1.pdf,https://github.com/VAN-QIAN/CIKM23-HIEST
../../cs.AI/2023/2307.09296v1/2307.09296v1.pdf,https://github.com/Vicinity111/DCE-RD
../../cs.AI/2023/2306.02519v1/2306.02519v1.pdf,https://github.com/openai/evals
../../cs.AI/2023/2310.05186v1/2310.05186v1.pdf,https://github.com/ilog-ecnu/EvoRRP
../../cs.AI/2023/2309.11724v1/2309.11724v1.pdf,https://github.com/AI-S2-Lab/EmoPP
../../cs.AI/2023/2308.12486v2/2308.12486v2.pdf,https://github.com/bowen-xu/SeL-NAL
../../cs.AI/2023/2302.13591v1/2302.13591v1.pdf,https://github.com/dbpedia/ontology-tracker
../../cs.AI/2023/2304.09015v3/2304.09015v3.pdf,https://github.com/JianhaoChen-nju/PaTeCon
../../cs.AI/2023/2307.15451v1/2307.15451v1.pdf,github.com/a-burigana/delphic_asp
../../cs.AI/2023/2309.09500v1/2309.09500v1.pdf,https://github.com/Zhang-Zijian/PromptST
../../cs.AI/2023/2310.09158v1/2310.09158v1.pdf,https://github.com/chenmeiqii/Teach-LLM-LR
../../cs.AI/2023/2310.00656v3/2310.00656v3.pdf,https://github.com/wiio12/LEGO-Prover
../../cs.AI/2023/2310.07478v2/2310.07478v2.pdf,https://github.com/minjiyoon/MMGL
../../cs.AI/2023/2305.15324v2/2305.15324v2.pdf,https://github.com/inverse-scaling/prize
../../cs.AI/2023/2302.09335v2/2302.09335v2.pdf,https://github.com/sienna-wxy/KDGene
../../cs.AI/2023/2304.09407v1/2304.09407v1.pdf,https://github.com/Pointerformer/Pointerformer
../../cs.AI/2023/2301.10280v1/2301.10280v1.pdf,https://github.com/ari-dasci/S-PlanningProblemGeneration
../../cs.AI/2023/2303.09449v1/2303.09449v1.pdf,https://github.com/Ludeme/LudiiExampleAI
../../cs.AI/2023/2302.01561v2/2302.01561v2.pdf,https://github.com/Michael-Beukman/MCHAMR
../../cs.AI/2023/2309.16180v1/2309.16180v1.pdf,github.com/alban-grastien/diagfwork
../../cs.AI/2023/2304.14678v1/2304.14678v1.pdf,https://github.com/zjukg/NeuralKG
../../cs.AI/2023/2304.14832v1/2304.14832v1.pdf,https://github.com/arminbiere/cadical
../../cs.AI/2023/2308.05501v1/2308.05501v1.pdf,https://www.github.com/deepcam-cn/yolov5-face
../../cs.AI/2023/2309.11064v1/2309.11064v1.pdf,https://github.com/tatsu-lab/stanford_alpaca
../../cs.AI/2023/2306.16205v1/2306.16205v1.pdf,https://github.com/eugenevinitsky/sequential
../../cs.AI/2023/2308.15863v1/2308.15863v1.pdf,https://github.com/utpalbora/runsolver
../../cs.AI/2023/2307.13815v2/2307.13815v2.pdf,https://github.com/edgetrier/AI-Reasoner
../../cs.AI/2023/2309.12529v1/2309.12529v1.pdf,https://github.com/WilsonWangTHU/neural_graph_evolution
../../cs.AI/2023/2308.15969v1/2308.15969v1.pdf,https://github.com/anonymous902109/iters
../../cs.AI/2023/2304.11376v1/2304.11376v1.pdf,https://github.com/qlurkin/PI2CChampionshipRunner
../../cs.AI/2023/2307.07734v1/2307.07734v1.pdf,https://github.com/FudanVI/generative-abstract-reasoning
../../cs.AI/2023/2310.02019v1/2310.02019v1.pdf,http://github.com/pedramsalimi/NLGXAI
../../cs.AI/2023/2301.07345v1/2301.07345v1.pdf,https://github.com/irfansha/Q-sage
../../cs.AI/2023/2301.05082v1/2301.05082v1.pdf,https://github.com/IgnacioVellido/Driver-Assistance-System
../../cs.AI/2023/2305.08116v2/2305.08116v2.pdf,https://github.com/asoulet/superficiality
../../cs.AI/2023/2307.11525v1/2307.11525v1.pdf,http://github.com/google/tuning_playbook
../../cs.AI/2023/2308.04749v1/2308.04749v1.pdf,https://github.com/BrainCog-X/Brain-Cog
../../cs.AI/2023/2308.15390v1/2308.15390v1.pdf,https://github.com/Grottoh/WTA-Network
../../cs.AI/2023/2308.09830v3/2308.09830v3.pdf,https://github.com/Significant-Gravitas/Auto-GPT
../../cs.AI/2023/2308.04030v1/2308.04030v1.pdf,https://github.com/Gentopia-AI/Gentopia
../../cs.AI/2023/2304.12604v1/2304.12604v1.pdf,https://github.com/hhdo/DaeMon
../../cs.AI/2023/2310.05167v2/2310.05167v2.pdf,https://github.com/Snagnar/Hieros
../../cs.AI/2023/2302.11871v1/2302.11871v1.pdf,https://github.com/Jfortin1/ComBatHarmonization
../../cs.AI/2023/2308.03161v1/2308.03161v1.pdf,https://github.com/rbrandt1/Precise-Benchmarking-of-XAI
../../cs.AI/2023/2306.05016v1/2306.05016v1.pdf,https://github.com/BUPT-ANTlab/PEPCRL-MVP
../../cs.AI/2023/2303.15027v3/2303.15027v3.pdf,https://github.com/sa-and/interventional_RL
../../cs.AI/2023/2306.03381v1/2306.03381v1.pdf,https://github.com/ValveSoftware/openvr
../../cs.AI/2023/2304.03103v2/2304.03103v2.pdf,https://github.com/oegedijk/explainerdashboard
../../cs.AI/2023/2310.03352v1/2310.03352v1.pdf,github.com/idsia/credici
../../cs.AI/2023/2306.07635v1/2306.07635v1.pdf,https://gitlab.com/JoD/exact
../../cs.AI/2023/2306.03604v4/2306.03604v4.pdf,https://github.com/ZJLAB-AMMI/LLM4RL
../../cs.AI/2023/2307.01532v1/2307.01532v1.pdf,https://github.com/filipcano/intentional-autonomous-agents
../../cs.AI/2023/2310.06116v2/2310.06116v2.pdf,https://github.com/teshnizi/OptiMUS
../../cs.AI/2023/2304.11722v1/2304.11722v1.pdf,https://github.com/lilv98/LogicRec
../../cs.AI/2023/2302.09346v1/2302.09346v1.pdf,https://github.com/christianversloot/machine-learning-articles
../../cs.AI/2023/2310.05690v1/2310.05690v1.pdf,https://github.com/abisee/cnn-dailymail
../../cs.AI/2023/2306.08680v1/2306.08680v1.pdf,https://github.com/whitemech/FOND4LTLf
../../cs.AI/2023/2301.02781v1/2301.02781v1.pdf,https://github.com/wencolani/IterE
../../cs.AI/2023/2306.07542v1/2306.07542v1.pdf,https://github.com/VictorYXL/ReplenishmentEnv
../../cs.AI/2023/2306.05138v2/2306.05138v2.pdf,https://github.com/facebookresearch/esm
../../cs.AI/2023/2306.03423v2/2306.03423v2.pdf,https://github.com/maxwellreuter/chatgpt-refusals
../../cs.AI/2023/2303.07192v1/2303.07192v1.pdf,https://github.com/SmartDataAnalytics/SML-Bench
../../cs.AI/2023/2309.12696v1/2309.12696v1.pdf,https://github.com/oxwhirl/smac
../../cs.AI/2023/2306.04814v1/2306.04814v1.pdf,https://github.com/shuwen-liu-ox/LogInfer
../../cs.AI/2023/2308.04492v1/2308.04492v1.pdf,https://github.com/tatsu-lab/stanford_alpaca
../../cs.AI/2023/2307.03171v1/2307.03171v1.pdf,https://github.com/khalil-research/leo
../../cs.AI/2023/2302.00965v2/2302.00965v2.pdf,https://github.com/sail-sg/PatchAIL
../../cs.AI/2023/2308.02666v1/2308.02666v1.pdf,https://github.com/nathansttt/hog2
../../cs.AI/2023/2306.13956v2/2306.13956v2.pdf,https://github.com/n-brindise/pointwiseExpl-example
../../cs.AI/2023/2310.04988v2/2310.04988v2.pdf,https://github.com/Nv7-GitHub/googlesearch
../../cs.AI/2023/2304.05271v1/2304.05271v1.pdf,https://github.com/tufts-ai-robotics-group/Automaton-guided-CL
../../cs.AI/2023/2306.06294v1/2306.06294v1.pdf,https://github.com/microsoft/dowhy
../../cs.AI/2023/2304.02769v1/2304.02769v1.pdf,https://github.com/Derposoft/plot_
../../cs.AI/2023/2305.10051v1/2305.10051v1.pdf,https://github.com/baharslmn/pbn-epsilon-tuning
../../cs.AI/2023/2304.14918v1/2304.14918v1.pdf,https://github.com/QueensGambit/CrazyAra
../../cs.AI/2023/2303.10118v1/2303.10118v1.pdf,https://github.com/potassco/clingraph
../../cs.AI/2023/2304.11574v2/2304.11574v2.pdf,https://github.com/librahu/HIN-Datasets-for-Recommendation-a
../../cs.AI/2023/2303.08264v1/2303.08264v1.pdf,https://github.com/chanind/amr-social-chemistry-reasoner
../../cs.AI/2023/2303.03961v1/2303.03961v1.pdf,https://github.com/bscheibel/dmma-e
../../cs.AI/2023/2308.03427v3/2308.03427v3.pdf,https://github.com/Significant-Gravitas/Auto-GPT
../../cs.AI/2023/2304.11905v1/2304.11905v1.pdf,https://github.com/InkiInki/DKMIL
../../cs.AI/2023/2304.11740v1/2304.11740v1.pdf,https://github.com/agrimgupta92/sgan
../../cs.AI/2023/2306.03606v1/2306.03606v1.pdf,https://github.com/elsevier-AI-Lab/BioBLP
../../cs.AI/2023/2302.04123v1/2302.04123v1.pdf,https://github.com/ftaglino/SemanticRelatednessInRDFGraph
../../cs.AI/2023/2307.10688v1/2307.10688v1.pdf,https://github.com/banbaralab/recongo
../../cs.AI/2023/2307.09905v1/2307.09905v1.pdf,https://github.com/martinballa/PyTAG979-8-3503-2277-4
../../cs.AI/2023/2306.07353v1/2306.07353v1.pdf,https://github.com/pellierd/HDDL2.1
../../cs.AI/2023/2309.17319v2/2309.17319v2.pdf,https://github.com/nasa-impact/hls-foundation-os
../../cs.AI/2023/2303.16680v2/2303.16680v2.pdf,https://gitlab.com/janikbenzin/ocpd
../../cs.AI/2023/2307.02164v1/2307.02164v1.pdf,https://github.com/filipcano/safety-shields-delayed
../../cs.AI/2023/2307.06126v1/2307.06126v1.pdf,https://github.com/Dimosts/ActiveConLearn
../../cs.AI/2023/2307.10224v3/2307.10224v3.pdf,https://github.com/gemcollector/RL-ViGen
../../cs.AI/2023/2306.13546v1/2306.13546v1.pdf,https://github.com/maximecb/gym-minigrid
../../cs.AI/2023/2308.03447v1/2308.03447v1.pdf,https://github.com/liseda-lab/TrueWalks
../../cs.AI/2023/2303.14363v1/2303.14363v1.pdf,https://github.com/DillonZChen/cpp-mossp-planner
../../cs.AI/2023/2307.11343v1/2307.11343v1.pdf,https://github.com/xtli12/GXU-LIPE
../../cs.AI/2023/2303.02664v1/2303.02664v1.pdf,https://github.com/amihayelboher/CoPE
../../cs.AI/2023/2308.15514v2/2308.15514v2.pdf,https://github.com/openai/evals
../../cs.AI/2023/2306.02043v1/2306.02043v1.pdf,https://github.com/kakaobrain/pororo
../../cs.AI/2023/2307.08262v1/2307.08262v1.pdf,https://github.com/stan5dard/IJCAI-CoachAI-Challenge-2023
../../cs.AI/2023/2302.00302v1/2302.00302v1.pdf,https://github.com/Ethan-Yys/DBPMaN
../../cs.AI/2023/2310.07653v2/2310.07653v2.pdf,https://github.com/lllyasviel/Fooocus
../../cs.AI/2023/2309.12423v1/2309.12423v1.pdf,https://github.com/solashirai/WWW-EvCBR
../../cs.AI/2023/2309.14796v1/2309.14796v1.pdf,https://github.com/skewondr/FoLiBi
../../cs.AI/2023/2309.13218v3/2309.13218v3.pdf,https://github.com/pivithuruthejanamarasinghe/AI-Copilot-Artifacts
../../cs.AI/2023/2305.10830v1/2305.10830v1.pdf,https://github.com/wenjie-liao/StructGAN_v1
../../cs.AI/2023/2309.11356v1/2309.11356v1.pdf,https://github.com/gistairc/ABCDdataset
../../cs.AI/2023/2309.03651v1/2309.03651v1.pdf,https://github.com/ManuelEberhardinger/ec-rl
../../cs.AI/2023/2308.15168v1/2308.15168v1.pdf,https://github.com/DiseaseOntology/-HumanDiseaseOntology
../../cs.AI/2023/2306.13935v2/2306.13935v2.pdf,https://github.com/cosmic-cortex/modAL
../../cs.AI/2023/2301.11970v2/2301.11970v2.pdf,https://github.com/itsaugat/sf
../../cs.AI/2023/2309.11737v1/2309.11737v1.pdf,https://github.com/JoeyHou/branching
../../cs.AI/2023/2307.09858v1/2307.09858v1.pdf,https://github.com/wulongfeng/CaliRare
../../cs.AI/2023/2309.11361v1/2309.11361v1.pdf,https://github.com/kgqa4mat/KGQA4MAT10
../../cs.AI/2023/2305.17601v2/2305.17601v2.pdf,https://github.com/johannestreutlein/scoring-rules-performative
../../cs.AI/2023/2302.10503v2/2302.10503v2.pdf,github.com/trangnnp/RSM
../../cs.AI/2023/2308.01732v1/2308.01732v1.pdf,https://github.com/RMLio/rmlmapper-java
../../cs.AI/2023/2308.04814v1/2308.04814v1.pdf,https://github.com/ykazakov/ore-2015-competition-framework
../../cs.AI/2023/2302.10567v1/2302.10567v1.pdf,https://github.com/steve30572/DPAO
../../cs.AI/2023/2305.15318v1/2305.15318v1.pdf,github.com/raki123/counterfactuals
../../cs.AI/2023/2308.01105v1/2308.01105v1.pdf,https://github.com/boschresearch/KGE-Welding
../../cs.AI/2023/2310.05123v2/2310.05123v2.pdf,https://github.com/IsolationKernel/TIDKC
../../cs.AI/2023/2306.09082v1/2306.09082v1.pdf,https://github.com/openai/Video-Pre-Training
../../cs.AI/2023/2305.08511v1/2305.08511v1.pdf,https://github.com/spell-system/SPELL
../../cs.AI/2023/2310.01536v1/2310.01536v1.pdf,github.com/awjdean/CayleyTableGeneration
../../cs.AI/2023/2309.17057v1/2309.17057v1.pdf,https://github.com/ADMAntwerp/XAIstories
../../cs.AI/2023/2308.05996v2/2308.05996v2.pdf,https://github.com/yuangh-x/2022-NIPS-Tenrec
../../cs.AI/2023/2303.01860v4/2303.01860v4.pdf,https://github.com/giacomo97cnr/Rule-based-ODD
../../cs.AI/2023/2305.13206v1/2305.13206v1.pdf,https://github.com/jw3il/PommerLearn
../../cs.AI/2023/2307.12081v1/2307.12081v1.pdf,https://gitlab.com/mbortoli/temporalmacro
../../cs.AI/2023/2306.03048v2/2306.03048v2.pdf,https://github.com/NeuralNetworkVerification/Marabou
../../cs.AI/2023/2306.17504v1/2306.17504v1.pdf,https://github.com/Mi-Peng/Systematic-Investigation-of-Sparse-Perturbed-Sharpness-Aware-Minimization-Optimizer
../../cs.AI/2023/2302.01150v1/2302.01150v1.pdf,https://github.com/sgottsch/Tab2KG
../../cs.AI/2023/2309.09404v3/2309.09404v3.pdf,https://github.com/ai4society/Ultra-Metric
../../cs.AI/2023/2304.07030v1/2304.07030v1.pdf,https://github.com/Grey-z/FairRec
../../cs.AI/2023/2303.11899v5/2303.11899v5.pdf,https://github.com/wingsweihua/colight
../../cs.AI/2023/2301.11047v3/2301.11047v3.pdf,https://github.com/luiscruz/slr-green-ai
../../cs.AI/2023/2302.04599v3/2302.04599v3.pdf,https://github.com/jonathanfeldstein/PRISM
../../cs.AI/2023/2306.01771v1/2306.01771v1.pdf,https://github.com/features/copilot
../../cs.AI/2023/2304.12512v1/2304.12512v1.pdf,https://github.com/henrygilbert22/phd_chatgpt
../../cs.AI/2023/2310.03188v1/2310.03188v1.pdf,https://github.com/google-research/vision_transformer
../../cs.AI/2023/2304.00755v1/2304.00755v1.pdf,https://github.com/RingBDStack/SR-MARL
../../cs.AI/2023/2305.08234v2/2305.08234v2.pdf,https://github.com/ScriptsOfTribute/ScriptsOfTribute-Core
../../cs.AI/2023/2306.08397v1/2306.08397v1.pdf,https://github.com/ml-research/SLASH
../../cs.AI/2023/2305.11130v2/2305.11130v2.pdf,https://github.com/934865517zjk/SimOAP
../../cs.AI/2023/2306.00249v2/2306.00249v2.pdf,https://github.com/sisl/BetaZero.jl
../../cs.AI/2023/2301.03283v3/2301.03283v3.pdf,https://github.com/ZesenChen/multi-label-dataset
../../cs.AI/2023/2308.15879v1/2308.15879v1.pdf,https://github.com/alviano/xasp
../../cs.AI/2023/2310.02658v2/2310.02658v2.pdf,https://github.com/AIG-ist-tugraz/ExamMultiConf
../../cs.AI/2023/2303.00968v2/2303.00968v2.pdf,https://github.com/that-recsys-lab/scruf_tors_2023
../../cs.AI/2023/2305.15743v1/2305.15743v1.pdf,https://github.com/PJSAC/Trans
../../cs.AI/2023/2306.14722v1/2306.14722v1.pdf,https://github.com/RUCKBReasoning/FC-KBQA
../../cs.AI/2023/2301.11891v1/2301.11891v1.pdf,https://github.com/PolycraftWorld/PAL
../../cs.AI/2023/2306.02342v1/2306.02342v1.pdf,https://github.com/theoad/dot-dmax
../../cs.AI/2023/2308.05385v1/2308.05385v1.pdf,https://github.com/Hope-Rita/PatCLS
../../cs.AI/2023/2301.02983v1/2301.02983v1.pdf,github.com/xufangzhi/TaCo
../../cs.AI/2023/2305.11407v1/2305.11407v1.pdf,https://github.com/celehs/LATTE
../../cs.AI/2023/2310.05129v1/2310.05129v1.pdf,https://github.com/kaldi-asr/kaldi
../../cs.AI/2023/2310.08328v2/2310.08328v2.pdf,https://github.com/Fantasy-Shaw/H-STFormer
../../cs.AI/2023/2304.13269v2/2304.13269v2.pdf,https://github.com/SUSTechGameAI/GameAIPlatforms
../../cs.AI/2023/2301.04709v1/2301.04709v1.pdf,https://github.com/atticusg/InterchangeInterventions
../../cs.AI/2023/2308.15985v1/2308.15985v1.pdf,https://github.com/liuchunsense/TRA
../../cs.AI/2023/2309.15242v1/2309.15242v1.pdf,https://github.com/TheFebrin/Polygonal-Map-Generation-for-Games
../../cs.AI/2023/2307.08430v2/2307.08430v2.pdf,https://github.com/JHL-HUST/LDMLP
../../cs.AI/2023/2304.05493v1/2304.05493v1.pdf,https://github.com/UzmaHasan/KGS-Causal-Discovery-Using-Constraints
../../cs.AI/2023/2301.11087v1/2301.11087v1.pdf,https://github.com/aig-upf/best-first-generalized-planning
../../cs.AI/2023/2302.10439v1/2302.10439v1.pdf,https://github.com/hoergems/ADVT
../../cs.AI/2023/2307.12933v1/2307.12933v1.pdf,https://github.com/opendilab/DI-engine
../../cs.AI/2023/2309.16146v1/2309.16146v1.pdf,https://github.com/NEU-DataMining/T-COL
../../cs.AI/2023/2305.05560v3/2305.05560v3.pdf,https://github.com/wilrop/distributional-dominance
../../cs.AI/2023/2309.09901v1/2309.09901v1.pdf,github.com/cmu-phil/tetrad
../../cs.AI/2023/2307.04608v1/2307.04608v1.pdf,https://github.com/yanneta/learning_heuristics_sat
../../cs.AI/2023/2304.14742v1/2304.14742v1.pdf,https://github.com/dice-group/LitCQD
../../cs.AI/2023/2304.13854v1/2304.13854v1.pdf,https://github.com/VT-NLP/open_domain_entity_state_tracking
../../cs.AI/2023/2306.04152v1/2306.04152v1.pdf,https://www.github.com/Datastory-CN/ASQP-Datasets
../../cs.AI/2023/2306.04813v2/2306.04813v2.pdf,https://github.com/Parallax-Advanced-Research/noveltygen
../../cs.AI/2023/2304.00879v2/2304.00879v2.pdf,https://github.com/PietroTotis/smProblog
../../cs.AI/2023/2310.01471v1/2310.01471v1.pdf,https://github.com/udg-lai/KEPS2023
../../cs.AI/2023/2306.03082v2/2306.03082v2.pdf,https://github.com/Lichang-Chen/InstructZero
../../cs.AI/2023/2307.09047v1/2307.09047v1.pdf,https://github.com/mv96/mm_extraction
../../cs.AI/2023/2303.03581v1/2303.03581v1.pdf,https://github.com/vivian1993/NCRL
../../cs.AI/2023/2305.07465v1/2305.07465v1.pdf,https://github.com/eilab-gt/beyond-prompts-experiment
../../cs.AI/2023/2302.06188v1/2302.06188v1.pdf,https://github.com/unitn-sml/wmi-pa
../../cs.AI/2023/2308.03179v1/2308.03179v1.pdf,https://github.com/AoShuang92/optimal_risk
../../cs.AI/2023/2304.12000v1/2304.12000v1.pdf,https://github.com/RingBDStack/SISA
../../cs.AI/2023/2308.15819v1/2308.15819v1.pdf,https://github.com/Laakeri/sharpsat-td
../../cs.AI/2023/2303.13512v1/2303.13512v1.pdf,https://github.com/openai/Video-Pre-Training
../../cs.AI/2023/2301.10034v3/2301.10034v3.pdf,https://github.com/CraftJarvis/MC-Controller
../../cs.AI/2023/2302.00419v1/2302.00419v1.pdf,https://github.com/observerss/ngender
../../cs.AI/2023/2309.11473v1/2309.11473v1.pdf,https://github.com/BBKing49/MVRL_FS
../../cs.AI/2023/2309.00317v2/2309.00317v2.pdf,https://github.com/Tam1032/DSAA2023-Challenge-Link-prediction-DS-UIT
../../cs.AI/2023/2304.13765v2/2304.13765v2.pdf,https://github.com/Aleph-Alpha/magma
../../cs.AI/2023/2306.16914v1/2306.16914v1.pdf,https://github.com/cmu-delphi/covidcast-indicators
../../cs.AI/2023/2302.12676v1/2302.12676v1.pdf,https://github.com/stelios30/aamas23-responsibility-attribution-mcts
../../cs.AI/2023/2305.08144v2/2305.08144v2.pdf,https://github.com/X-LANCE/Mobile-Env
../../cs.AI/2023/2302.01560v2/2302.01560v2.pdf,https://github.com/CraftJarvis/MC-Planner
../../cs.AI/2023/2302.03578v1/2302.03578v1.pdf,https://github.com/JackFurby/explainable-concept-bottleneck-models
../../cs.AI/2023/2309.11478v1/2309.11478v1.pdf,https://github.com/Rapptz/discord.py
../../cs.AI/2023/2307.11709v1/2307.11709v1.pdf,github.com/aakashba/smncode2022
../../cs.AI/2023/2307.08304v2/2307.08304v2.pdf,https://www.github.com/IDSIA-papers/2023-IJAR-efficient-bounding
../../cs.AI/2023/2306.02910v3/2306.02910v3.pdf,https://github.com/bpogroup/aepn-project
../../cs.AI/2023/2310.08915v2/2310.08915v2.pdf,https://github.com/zyxxmu/DSnoT
../../cs.AI/2023/2309.09825v2/2309.09825v2.pdf,https://github.com/openai/gpt-3
../../cs.AI/2023/2304.11383v2/2304.11383v2.pdf,https://github.com/Huanhuaneryuan/SR-PLR
../../cs.AI/2023/2310.05692v1/2310.05692v1.pdf,https://github.com/RandomUserName2023/Control-ANNs
../../cs.AI/2023/2306.03553v1/2306.03553v1.pdf,https://github.com/Significant-Gravitas/Auto-GPT
../../cs.AI/2023/2309.10253v2/2309.10253v2.pdf,https://github.com/sherdencooper/GPTFuzz
../../cs.AI/2023/2302.02785v1/2302.02785v1.pdf,https://github.com/RationalityEnhancementGroup/MGPO-SSD
../../cs.AI/2023/2301.12400v2/2301.12400v2.pdf,https://github.com/TempHero/HeroNet
../../cs.AI/2023/2308.16262v2/2308.16262v2.pdf,https://github.com/muandet-lab/causal-strategic-learning-with-selection
../../cs.AI/2023/2308.03377v1/2308.03377v1.pdf,https://github.com/zmy-9/CMKT
../../cs.AI/2023/2303.17892v1/2303.17892v1.pdf,https://github.com/sbadredd/interval-ltn
